"id","country","variety","points","price","province","region01"
8423,"France","Sauvignon Blanc",86,"30","Loire Valley","Sancerre"
8424,"France","Rosé",86,NULL,"Loire Valley","Sancerre"
8427,"France","Rosé",86,"17","Rhône Valley","Lirac"
8431,"France","Viognier",94,"140","Rhône Valley","Condrieu"
8435,"France","Syrah",94,"140","Rhône Valley","Hermitage"
8437,"France","Pinot Noir",94,"100","Burgundy","Beaune"
8438,"France","Pinot Noir",94,"294","Burgundy","Mazis-Chambertin"
8439,"France","Pinot Noir",94,"195","Burgundy","Charmes-Chambertin"
8441,"France","Pinot Noir",94,"130","Burgundy","Chambolle-MUnited Statesigny"
8444,"France","Chardonnay",94,"140","Burgundy","Corton-Charlemagne"
8445,"France","Syrah",94,"100","Rhône Valley","Hermitage"
8448,"France","Pinot Noir",94,"175","Burgundy","Corton"
8450,"France","Pinot Noir",94,"166","Burgundy","Vosne-Romanée"
8453,"France","Chardonnay",94,"300","Burgundy","Criots-B√¢tard-Montrachet"
8455,"France","Pinot Noir",94,"100","Burgundy","Beaune"
8456,"France","Chardonnay",94,NULL,"Burgundy","Corton-Charlemagne"
8458,"France","Chardonnay",93,"105","Burgundy","Chassagne-Montrachet"
8459,"France","Pinot Noir",93,"226","Burgundy","Echézeaux"
8490,"France","Pinot Blanc",87,"18","Alsace","Alsace"
8511,"France","Rosé",86,"10","France Other","Mediterranée"
8519,"France","Pinot Noir",86,"19","Alsace","Alsace"
8537,"France","Bordeaux-style Red Blend",91,"30","Bordeaux","Haut-Médoc"
8538,"France","Bordeaux-style Red Blend",91,"35","Bordeaux","Haut-Médoc"
8539,"France","Bordeaux-style Red Blend",91,"35","Bordeaux","Saint-√âmilion"
8540,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Pauillac"
8541,"France","Bordeaux-style Red Blend",91,"20","Bordeaux","Haut-Médoc"
8542,"France","Bordeaux-style Red Blend",91,"23","Bordeaux","Haut-Médoc"
8546,"France","Bordeaux-style Red Blend",91,"17","Bordeaux","Haut-Médoc"
8547,"France","Bordeaux-style Red Blend",91,"29","Bordeaux","Listrac-Médoc"
8548,"France","Bordeaux-style Red Blend",91,"13","Bordeaux","Haut-Médoc"
8549,"France","Pinot Noir",91,"25","Alsace","Alsace"
8550,"France","Bordeaux-style White Blend",85,"12","Southwest France","Buzet"
8553,"France","Red Blend",85,"18","Southwest France","Madiran"
8554,"France","White Blend",85,"11","Southwest France","Côtes de Gascogne"
8555,"France","Rosé",85,"10","Southwest France","Côtes de Gascogne"
8563,"France","Rosé",84,"11","Southwest France","Côtes de Gascogne"
8564,"France","Colombard-Sauvignon Blanc",84,"12","Southwest France","Côtes de Gascogne"
8568,"France","Rosé",84,"11","Southwest France","Fronton"
8572,"France","Bordeaux-style Red Blend",84,"13","Southwest France","Buzet"
8574,"France","Malbec-Merlot",84,"14","Southwest France","Cahors"
8576,"France","Sauvignon Blanc",84,"10","Southwest France","Côtes de Gascogne"
8577,"France","Rosé",84,"16","Southwest France","Fronton"
8589,"France","Chardonnay",87,"18","Burgundy","Pouilly-Fuissé"
8592,"France","Champagne Blend",87,"30","Champagne","Champagne"
8593,"France","Rosé",87,"18","Loire Valley","Cheverny"
8614,"France","Gewurztraminer",92,"27","Alsace","Alsace"
8615,"France","Pinot Gris",92,"46","Alsace","Alsace"
8621,"France","Riesling",92,"57","Alsace","Alsace"
8624,"France","Gewurztraminer",92,"28","Alsace","Alsace"
8640,"France","Riesling",88,"25","Alsace","Alsace"
8641,"France","Riesling",88,NULL,"Alsace","Alsace"
8645,"France","Bordeaux-style Red Blend",88,"15","Bordeaux","Blaye Côtes de Bordeaux"
8646,"France","Bordeaux-style Red Blend",88,"40","Bordeaux","LUnited Statessac Saint-√âmilion"
8647,"France","Bordeaux-style Red Blend",88,"25","Bordeaux","Côtes de Bourg"
8648,"France","Merlot",88,"17","Bordeaux","Bordeaux"
8649,"France","Bordeaux-style Red Blend",88,"35","Bordeaux","Pauillac"
8650,"France","Bordeaux-style Red Blend",88,"22","Bordeaux","Haut-Médoc"
8654,"France","Riesling",88,"20","Alsace","Alsace"
8662,"France","Bordeaux-style Red Blend",88,"40","Bordeaux","Castillon Côtes de Bordeaux"
8663,"France","Bordeaux-style Red Blend",88,"18","Bordeaux","Francs Côtes de Bordeaux"
8673,"France","Sauvignon Blanc",86,"30","Loire Valley","Sancerre"
8674,"France","Sauvignon Blanc",86,"16","Loire Valley","Quincy"
8675,"France","Jacqu√®re",86,"20","France Other","Vin de Savoie"
8677,"France","Sauvignon Blanc",86,"15","Loire Valley","Touraine"
8678,"France","Cabernet Franc",86,"24","Loire Valley","Chinon"
8679,"France","Sauvignon Blanc",86,"27","Loire Valley","Sancerre"
8680,"France","Sauvignon Blanc",86,"26","Loire Valley","Menetou-Salon"
8681,"France","Chardonnay",86,"22","Burgundy","Petit Chablis"
8683,"France","Sauvignon Blanc",86,"25","Loire Valley","Reuilly"
8686,"France","Rosé",86,"24","Loire Valley","Sancerre"
8692,"France","Rosé",86,"13","France Other","Vin de Pays de la Méditerranée"
8694,"France","Chardonnay",86,"20","Burgundy","Bourgogne"
8695,"France","Sauvignon Blanc",86,"24","Loire Valley","Sancerre"
8700,"France","Chardonnay",86,"22","Burgundy","Viré-Clessé"
8708,"France","Pinot Noir",86,"30","Burgundy","Côte de Nuits-Villages"
8744,"France","Malbec",89,"17","Southwest France","Cahors"
8758,"France","Rosé",89,"17","Provence","Côtes de Provence"
8759,"France","Sauvignon Blanc",89,"20","Southwest France","Montravel"
8761,"France","Alsace white blend",86,"12","Alsace","Alsace"
8763,"France","Pinot Noir",86,"29","Alsace","Alsace"
8781,"France","Pinot Blanc",86,"19","Alsace","Alsace"
8784,"France","Rosé",86,"10","France Other","Ile de Beauté"
8785,"France","Rosé",86,"10","Bordeaux","Bordeaux Rosé"
8791,"France","Gewurztraminer",91,"35","Alsace","Alsace"
8792,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Pomerol"
8797,"France","Riesling",91,"90","Alsace","Alsace"
8798,"France","Riesling",91,"48","Alsace","Alsace"
8869,"France","Malbec",86,"12","Southwest France","Côtes du Lot"
8820,"France","Pinot Noir",93,"128","Burgundy","Gevrey-Chambertin"
8822,"France","Chardonnay",93,"70","Burgundy","Meursault-Blagny"
8823,"France","Pinot Noir",93,"280","Burgundy","Clos de Vougeot"
8824,"France","Chardonnay",93,"380","Burgundy","Chevalier-Montrachet"
8832,"France","Viognier",93,"100","Rhône Valley","Condrieu"
8833,"France","Syrah",93,"135","Rhône Valley","Hermitage"
8835,"France","Rhône-style Red Blend",93,"43","Rhône Valley","Lirac"
8837,"France","Pinot Noir",93,"280","Burgundy","Chambertin"
8838,"France","Pinot Noir",93,"740","Burgundy","Romanée-St.-Vivant"
8839,"France","Chardonnay",93,"85","Burgundy","Puligny-Montrachet"
8841,"France","Rhône-style White Blend",93,"120","Rhône Valley","Condrieu"
8844,"France","Pinot Noir",93,"75","Burgundy","Vosne-Romanée"
8847,"France","Chardonnay",93,"80","Burgundy","Chablis"
8848,"France","Rhône-style White Blend",93,"108","Rhône Valley","Châteauneuf-du-Pape"
8849,"France","Chardonnay",93,"95","Burgundy","Meursault"
8855,"France","Colombard",86,"10","Southwest France","Côtes de Gascogne"
8862,"France","Chardonnay",86,"60","Burgundy","Bourgogne"
8874,"France","Sauvignon Blanc",86,"11","Loire Valley","Val de Loire"
8877,"France","Chardonnay",86,"29","Burgundy","Chablis"
8884,"France","Malbec",84,"18","Southwest France","Cahors"
8891,"France","Rosé",84,"12","Southwest France","Côtes du Marmandais"
8899,"France","Chardonnay",84,"14","Southwest France","Côtes de Gascogne"
8901,"France","Malbec",84,"13","Southwest France","Cahors"
8903,"France","Bordeaux-style Red Blend",84,"12","Southwest France","Buzet"
8909,"France","Rosé",84,"12","Southwest France","Bergerac Rosé"
8913,"France","Gewurztraminer",92,"42","Alsace","Alsace"
8914,"France","Gewurztraminer",92,"30","Alsace","Alsace"
8919,"France","Gewurztraminer",92,"53","Alsace","Alsace"
8940,"France","Cabernet Franc",86,"24","Loire Valley","Chinon"
8941,"France","Sauvignon Blanc",86,"27","Loire Valley","Sancerre"
8942,"France","Sauvignon Blanc",86,"26","Loire Valley","Menetou-Salon"
8943,"France","Chardonnay",86,"22","Burgundy","Petit Chablis"
8948,"France","Rosé",86,"29","Loire Valley","Sancerre"
8952,"France","Sauvignon Blanc",86,"23","Loire Valley","Menetou-Salon"
8954,"France","Red Blend",86,"20","Loire Valley","Coteaux du Giennois"
8969,"France","Chardonnay",85,"12","France Other","Charentais"
8981,"France","Pinot Noir",88,"42","Alsace","Alsace"
8983,"France","Gewurztraminer",88,"10","Alsace","Alsace"
8990,"France","Bordeaux-style Red Blend",88,"20","Bordeaux","Montagne-Saint-√âmilion"
8991,"France","Bordeaux-style Red Blend",88,"30","Bordeaux","Lalande de Pomerol"
8992,"France","Bordeaux-style Red Blend",88,"24","Bordeaux","Pessac-Léognan"
8993,"France","Merlot",88,"15","Bordeaux","Bordeaux"
8994,"France","Bordeaux-style Red Blend",88,"30","Bordeaux","Médoc"
9015,"France","Bordeaux-style Red Blend",86,"10","Southwest France","Côtes de Duras"
9017,"France","Chardonnay",86,NULL,"Burgundy","Petit Chablis"
9018,"France","Chardonnay",86,"33","Burgundy","Auxey-Duresses"
9027,"France","Bordeaux-style Red Blend",86,"35","Bordeaux","Blaye Côtes de Bordeaux"
9028,"France","Chardonnay",86,"32","Burgundy","Mercurey"
9030,"France","Rosé",89,"12","Provence","Coteaux d'Aix-en-Provence"
9032,"France","Rosé",89,"15","Provence","Côtes de Provence"
9052,"France","Rosé",89,"17","Provence","Côtes de Provence"
9060,"France","Chardonnay",86,"29","Burgundy","Chablis"
9075,"France","Rosé",86,"12","Southwest France","Côtes du Lot"
9082,"France","Bordeaux-style White Blend",86,NULL,"Southwest France","Bergerac"
9085,"France","Pinot Noir",86,"29","Loire Valley","Sancerre"
9089,"France","Chardonnay",86,"18","Burgundy","M√¢con-Villages"
9096,"France","Bordeaux-style Red Blend",91,"28","Bordeaux","Francs Côtes de Bordeaux"
9102,"France","Pinot Gris",91,"32","Alsace","Alsace"
9103,"France","Bordeaux-style Red Blend",91,"22","Bordeaux","Moulis-en-Médoc"
9104,"France","Bordeaux-style Red Blend",91,"24","Bordeaux","Saint-Estèphe"
9112,"France","Pinot Noir",91,"34","Alsace","Alsace"
9117,"France","Gewurztraminer",91,"26","Alsace","Alsace"
9119,"France","Gewurztraminer",91,"40","Alsace","Alsace"
9120,"France","Rosé",86,"20","Bordeaux","Bordeaux Rosé"
9121,"France","Rosé",86,"11","Bordeaux","Bordeaux Rosé"
9125,"France","Cabernet Sauvignon",86,"10","Languedoc-RoUnited Statessillon","Pays d'Oc"
9126,"France","Rosé",86,"17","France Other","Vin de Savoie"
9130,"France","Pinot Noir",86,"27","Alsace","Alsace"
9131,"France","Pinot Noir",86,"26","Alsace","Alsace"
9134,"France","Sylvaner",86,"12","Alsace","Alsace"
9138,"France","Rosé",86,"10","France Other","Ile de Beauté"
9140,"France","Rosé",86,"11","Bordeaux","Bordeaux Rosé"
9143,"France","Alsace white blend",86,"14","Alsace","Alsace"
9144,"France","Sylvaner",86,"19","Alsace","Alsace"
9148,"France","Pinot Blanc",86,"14","Alsace","Alsace"
9149,"France","Rosé",86,"15","France Other","Vin de Savoie"
9151,"France","Malbec",84,"13","Southwest France","Cahors"
9164,"France","Sauvignon Blanc",84,"12","Southwest France","Côtes du Marmandais"
9170,"France","Red Blend",84,"14","Southwest France","Côtes de Gascogne"
9172,"France","Rosé",84,"24","Rhône Valley","Tavel"
9181,"France","Pinot Noir",93,NULL,"Burgundy","Beaune"
9182,"France","Pinot Noir",93,"85","Burgundy","Pommard"
9188,"France","Rhône-style Red Blend",93,"100","Rhône Valley","Châteauneuf-du-Pape"
9189,"France","Rhône-style Red Blend",93,"75","Rhône Valley","Gigondas"
9193,"France","Pinot Noir",93,"105","Burgundy","Beaune"
9194,"France","Pinot Noir",93,"391","Burgundy","Chambertin Clos de B√®ze"
9197,"France","Pinot Noir",93,"60","Burgundy","Beaune"
9198,"France","Pinot Noir",93,"100","Burgundy","Nuits-St.-Georges"
9202,"France","Chardonnay",93,"110","Burgundy","Beaune"
9203,"France","Chardonnay",93,"391","Burgundy","Bienvenues B√¢tard-Montrachet"
9204,"France","Chardonnay",93,"282","Burgundy","Corton-Charlemagne"
9205,"France","Pinot Noir",93,"50","Burgundy","Beaune"
9209,"France","Pinot Noir",93,"100","Burgundy","Nuits-St.-Georges"
9210,"France","Pinot Noir",85,"20","Loire Valley","Menetou-Salon"
9211,"France","Chardonnay",85,"16","Burgundy","M√¢con-Villages"
9218,"France","Sauvignon Blanc",85,"18","Loire Valley","Coteaux du Giennois"
9223,"France","Chardonnay",85,"12","France Other","Charentais"
9230,"France","Sauvignon Blanc",85,"18","Loire Valley","Sancerre"
9233,"France","Sauvignon Blanc",85,"20","Loire Valley","Menetou-Salon"
9236,"France","Sauvignon Blanc",85,"20","Loire Valley","Menetou-Salon"
9237,"France","Pinot Noir",85,"30","Loire Valley","Sancerre"
9243,"France","Pinot Gris",91,"57","Alsace","Alsace"
9244,"France","Gewurztraminer",91,"34","Alsace","Alsace"
9246,"France","Gewurztraminer",91,"53","Alsace","Alsace"
9248,"France","Gewurztraminer",91,"26","Alsace","Alsace"
9259,"France","Pinot Gris",91,"35","Alsace","Alsace"
9274,"France","Pinot Gris",91,"32","Alsace","Alsace"
9291,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Margaux"
9292,"France","Bordeaux-style Red Blend",91,"17","Bordeaux","Haut-Médoc"
9294,"France","Bordeaux-style Red Blend",91,"28","Bordeaux","Lalande de Pomerol"
9301,"France","White Blend",89,"20","Southwest France","Pacherenc du Vic Bilh"
9308,"France","Rosé",88,"21","Provence","Coteaux Varois en Provence"
9309,"France","Rosé",88,"20","Provence","Côtes de Provence"
9310,"France","Rosé",88,"22","Provence","Côtes de Provence"
9311,"France","Rosé",88,NULL,"Provence","Côtes de Provence"
9312,"France","Rosé",88,"25","Southwest France","Côtes du Lot"
9313,"France","Bordeaux-style Red Blend",88,"14","Southwest France","Bergerac"
9314,"France","Rosé",88,"20","Provence","Côtes de Provence"
9315,"France","Rosé",88,"15","Provence","Côtes de Provence"
9316,"France","Rosé",88,"25","Provence","Côtes de Provence"
9322,"France","Rosé",88,"17","Provence","Côtes de Provence"
9323,"France","Chenin Blanc-Chardonnay",88,"14","Southwest France","Côtes de Gascogne"
9324,"France","Rosé",88,"15","Southwest France","Marcillac"
9327,"France","Rosé",88,"20","Provence","Côtes de Provence"
9334,"France","Rosé",86,"12","Southwest France","Côtes du Lot"
9343,"France","Chardonnay",86,"16","Burgundy","Saint-Véran"
9345,"France","Chardonnay",86,"18","Burgundy","Côte Chalonnaise"
9357,"France","Sacy",86,NULL,"Burgundy","Coteaux Bourguignons"
9358,"France","Sauvignon Blanc",86,"16","Loire Valley","Coteaux du Giennois"
9368,"France","Rhône-style White Blend",83,"21","Rhône Valley","Côtes du Rhône"
9390,"France","Viognier",92,"73","Rhône Valley","Condrieu"
9391,"France","Rhône-style Red Blend",92,"57","Rhône Valley","Cornas"
9393,"France","Pinot Noir",92,"50","Burgundy","Marsannay"
9394,"France","Chardonnay",92,NULL,"Burgundy","Pouilly-Fuissé"
9404,"France","Chardonnay",92,"40","Burgundy","Chablis"
9410,"France","Rhône-style Red Blend",92,"35","Rhône Valley","Gigondas"
9411,"France","Pinot Noir",92,"57","Burgundy","Beaune"
9413,"France","Syrah",92,"49","Rhône Valley","Saint-Joseph"
9414,"France","Viognier",92,"99","Rhône Valley","Condrieu"
9415,"France","Chardonnay",92,NULL,"Burgundy","Pouilly-Fuissé"
9419,"France","Syrah",92,NULL,"Rhône Valley","Hermitage"
9429,"France","Rosé",85,"19","Loire Valley","Reuilly"
9431,"France","Rosé",85,"20","Loire Valley","Reuilly"
9432,"France","Rosé",85,"22","Loire Valley","Sancerre"
9434,"France","Sparkling Blend",85,"12","France Other","Vin MoUnited Statesseux"
9439,"France","Sauvignon Blanc",85,"20","Loire Valley","Coteaux du Giennois"
9441,"France","Chardonnay",85,NULL,"Burgundy","Chablis"
9449,"France","Rosé",85,"16","Loire Valley","Reuilly"
9471,"France","Malbec",83,"13","Southwest France","Cahors"
9547,"France","Sparkling Blend",84,"20","Alsace","Crémant d'Alsace"
9484,"France","Rosé",86,"15","Provence","Côtes de Provence"
9491,"France","Rhône-style White Blend",86,NULL,"Provence","Côtes de Provence"
9493,"France","Rosé",86,"14","Provence","Côtes de Provence Sainte-Victoire"
9519,"France","Gamay",88,"14","Beaujolais","Morgon"
9523,"France","Gamay",88,"15","Beaujolais","Chiroubles"
9538,"France","Bordeaux-style Red Blend",88,"24","Bordeaux","Médoc"
9539,"France","Bordeaux-style Red Blend",88,"30","Bordeaux","Médoc"
9548,"France","Pinot Gris",84,"23","Alsace","Alsace"
9556,"France","Pinot Gris",84,"23","Alsace","Alsace"
9557,"France","Pinot Noir",84,"28","Alsace","Alsace"
9558,"France","White Blend",83,"13","Alsace","Alsace"
9560,"France","Red Blend",83,"19","Provence","Coteaux d'Aix-en-Provence"
9567,"France","Rosé",83,NULL,"Alsace","Alsace"
9584,"France","Champagne Blend",86,"55","Champagne","Champagne"
9596,"France","Chardonnay",86,"15","Burgundy","M√¢con-Villages"
9601,"France","Pinot Gris",91,"35","Alsace","Alsace"
9602,"France","Riesling",91,"24","Alsace","Alsace"
9605,"France","Pinot Noir",91,"27","Alsace","Alsace"
9608,"France","Pinot Gris",91,"25","Alsace","Alsace"
9610,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Haut-Médoc"
9611,"France","Bordeaux-style Red Blend",91,"27","Bordeaux","Médoc"
9612,"France","Bordeaux-style Red Blend",91,"39","Bordeaux","Pessac-Léognan"
9613,"France","Bordeaux-style Red Blend",91,"65","Bordeaux","Saint-√âmilion"
9614,"France","Bordeaux-style Red Blend",91,"30","Bordeaux","Pessac-Léognan"
9742,"France","Pinot Noir",84,"16","Burgundy","Bourgogne"
9620,"France","Riesling",91,"32","Alsace","Alsace"
9639,"France","Rosé",88,"17","Provence","Coteaux d'Aix-en-Provence"
9640,"France","Rosé",88,"19","Provence","Côtes de Provence"
9690,"France","Rhône-style White Blend",92,"27","Rhône Valley","Côtes du Rhône"
9691,"France","Pinot Noir",92,"80","Burgundy","Pommard"
9692,"France","Chardonnay",92,NULL,"Burgundy","Meursault"
9693,"France","Chardonnay",92,"74","Burgundy","Pouilly-Fuissé"
9707,"France","Pinot Noir",92,"44","Burgundy","Santenay"
9708,"France","Chardonnay",92,"44","Burgundy","Savigny-l√®s-Beaune"
9709,"France","Pinot Noir",92,NULL,"Burgundy","Gevrey-Chambertin"
9743,"France","Sauvignon Blanc",84,"25","Loire Valley","Sancerre"
9719,"France","Chardonnay",92,"56","Burgundy","Meursault"
9720,"France","Sauvignon Blanc",85,"20","Loire Valley","Sancerre"
9721,"France","Sauvignon Blanc",85,"20","Loire Valley","Sancerre"
9726,"France","Chardonnay",85,"29","Burgundy","Pouilly-Fuissé"
9727,"France","Rosé",85,"20","Loire Valley","Reuilly"
9733,"France","Sauvignon Blanc",85,"18","Loire Valley","Coteaux du Giennois"
9734,"France","Rosé",85,"20","Loire Valley","Sancerre"
9735,"France","Pinot Noir",85,"20","Loire Valley","Sancerre"
9736,"France","Sparkling Blend",85,NULL,"France Other","Vin MoUnited Statesseux"
9744,"France","Sauvignon Blanc",84,"15","France Other","Vin de France"
9746,"France","Rosé",84,"22","Loire Valley","Sancerre"
9747,"France","Rosé",84,"25","Loire Valley","Reuilly"
9749,"France","Sparkling Blend",84,"13","France Other","Vin MoUnited Statesseux"
9751,"France","Bordeaux-style Red Blend",86,"14","Bordeaux","Côtes de Bourg"
9752,"France","Rhône-style White Blend",86,"23","Provence","Côtes de Provence"
9753,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Bordeaux"
